"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes","symbols"
"4239","175958_at",-0.06744332176567,3.90825308151578,-0.643313696309417,0.534197242580923,0.721708802030792,-7.49335867694186,"Cel.28607","ZK112.6"
"4243","175962_s_at",-0.968254273898527,11.2959173732549,-10.1037306360962,1.22115370995125e-06,4.14843884198904e-05,5.61823868198878,"Cel.8688","K12H4.7"
"4266","175985_at",0.034987871181638,5.96256233355127,0.34144692725345,0.73968795715025,0.864032218004254,-7.65210702270959,"Cel.24424","gsto-2"
"4296","176015_at",0.218391262332125,5.33716976679614,1.67003986584261,0.125229014157116,0.27441224651862,-6.3649425106481,"Cel.5941","Y50D4A.4"
"4338","176057_at",0.0651867582250416,6.45539708128838,0.683242341739216,0.509655311866905,0.703267954405284,-7.46554023229043,"Cel.7804","Y65B4A.8"
"4380","176099_at",0.0259134849780764,6.4005297920701,0.243160992060371,0.812694745695939,0.902645210251404,-7.683318883425,"Cel.5941","Y50D4A.4"
"4387","176106_at",-0.166055860696626,5.14696890343255,-1.84141121101195,0.0947541735918328,0.222110772639372,-6.1119282844893,"Cel.9522","ZK688.1"
"4418","176137_at",0.39671329151519,7.90516442991065,5.19884646306764,0.000375351299152549,0.00306471423432927,-0.490901996040591,"Cel.7230","Y119D3B.12"
"4475","176194_at",0.0481464833910348,5.78271262717342,0.376981050323392,0.713902119050862,0.848014356470217,-7.63829547716823,"Cel.14750","nhr-119"
"4498","176217_at",-0.567678940324681,8.25336935887074,-6.44261672571898,6.73643730758607e-05,0.000889217585088301,1.3351847533568,"Cel.16375","ttm-5"
"4512","176231_at",-0.115795636030816,5.40993609059331,-1.22051141520155,0.24970030154312,0.448015013672727,-6.95386804403559,"Cel.8601","glb-33"
"4548","176267_at",0.21529718558408,5.34841169047028,2.22736435448676,0.0495305741593599,0.13535804328488,-5.50111927807014,"Cel.17260","pac-1"
"4551","176270_at",0.0919050418336926,8.49752551651108,1.00679529909823,0.337289484042926,0.546509830935742,-7.18617444708438,"Cel.7653","ZK1236.7"
"4591","176310_s_at",0.286786728450585,8.96286541499162,3.32486617495642,0.00746961918250824,0.0299805098464163,-3.61484798942711,"Cel.6940","C44B7.2"
"4610","176329_at",-0.0446622811378079,6.18203845456439,-0.391386356006219,0.703552860977127,0.84132576530695,-7.6323177583059,"Cel.17169","Y71G12B.11"
"4616","176335_at",0.160610843684857,5.75455284841069,1.33510486812548,0.210835909889371,0.399611498805982,-6.81560572579081,"Cel.26615","F28A10.9"
"4618","176337_at",-0.290427281763958,5.4379979010546,-2.96705612014041,0.0138122807491585,0.0489685873644686,-4.23976056338623,"Cel.1687","Y50D4B.2"
"4621","176340_at",0.0590728777845602,4.22899410345289,0.59955809893357,0.561864753373135,0.741668030634025,-7.52206520406402,"Cel.28056","Y22D7AR.3"
"4693","176412_at",-0.0146151554058243,7.37544183222493,-0.114362397598948,0.911167515338095,0.954273250683905,-7.7084591818291,"Cel.20305","Y71G12A.4"
"4695","176414_s_at",0.316301336637385,6.92120845025876,3.50890158429424,0.00546493807485221,0.0235065064531428,-3.29407724740753,"Cel.35658","C30F12.2"
"4697","176416_at",0.123050592936599,8.01719980711431,1.67559718229765,0.124115830258744,0.27267113248779,-6.35695081897187,"Cel.6940","C44B7.2"
"4741","176460_at",-0.288409690747581,4.96605667453074,-2.87433017946078,0.0162142555432698,0.0556388454624275,-4.40119491197085,"Cel.11855","Y59H11AM.4"
"4754","176473_at",-0.00212604717010301,5.58730186620494,-0.0168900986218147,0.986849688492752,0.992861713009095,-7.71546395044358,"Cel.32763","Y39G10AR.11"
"4772","176491_at",0.477736156268071,8.84052964671901,3.85364625380283,0.00307132649722528,0.014886335139097,-2.69814524906212,"Cel.20302","eif-3.I"
"4773","176492_s_at",0.309984294902428,9.15960834567033,3.40649596781212,0.00650042160958463,0.0268575673697685,-3.47241915025529,"Cel.20302","eif-3.I"
"4923","176642_at",-0.265849398092125,4.54481239232849,-2.85158057439458,0.0168653953685098,0.0573601288657395,-4.44072703843535,"Cel.3315","F58H1.5"
"4926","176645_s_at",-0.0387660127497833,6.58382327998252,-0.423022058492353,0.681048102025018,0.825748073550016,-7.61842811105235,"Cel.16650","unc-11"
"4929","176648_at",0.00279173919472786,5.12558346559292,0.0232468020693265,0.981901324262717,0.990332405601012,-7.7153241695729,"Cel.16650","unc-11"
"4930","176649_s_at",0.149747100198478,4.99841267063976,1.08014455704283,0.304923499374158,0.51171147999854,-7.11040976553196,"Cel.16650","unc-11"
"4931","176650_s_at",0.0188667584497573,4.28968128748349,0.215293156481967,0.833777163265894,0.913653718162002,-7.69028270457004,"Cel.17169","Y71G12B.11"
"4937","176656_s_at",0.198680817737369,4.32409102334638,2.00316934321485,0.0724072775475313,0.181559864181857,-5.86197706082257,"Cel.17169","Y71G12B.11"
"4944","176663_s_at",0.108211918717782,8.64680793839129,1.17933272093762,0.265007377853104,0.466199512007345,-7.00130734017431,"Cel.23117","unc-44"
"4984","176703_at",0.462185677072897,8.53576243662969,4.44656240521443,0.00117921888659049,0.00718316378252805,-1.69823629612128,"Cel.10941","B0361.8"
"4990","176709_at",0.597224592653239,8.66777738594924,7.8157924892925,1.27304426469752e-05,0.000258783706098665,3.11443833712574,"Cel.27096","F59G1.8"
"5060","176779_s_at",-0.296099846858018,4.74801194243098,-3.41757174136978,0.00637927395084535,0.0264681960641621,-3.45311016379337,"Cel.7576","C03F11.4"
"5080","176799_at",0.225960840046911,3.83010401025631,2.51709457126622,0.0300953375792533,0.0912499346998937,-5.01639573487637,"Cel.31086","srbc-38"
"5100","176819_s_at",-2.07801972248392,6.8191532951878,-12.9294570853231,1.16517178397769e-07,6.70789099554589e-06,8.11355235245956,"Cel.1692","ugt-29"
"5116","176835_at",0.153339958465031,7.4436345384222,1.76868917229361,0.106748247617038,0.243392028855738,-6.22090377666164,"Cel.24118","cogc-4"
"5122","176841_s_at",-0.0336140012080381,4.9902759042483,-0.322235639038643,0.75377319366857,0.871187904981415,-7.65901794738015,"Cel.24118","cogc-4"
"5141","176860_at",-0.131981954906798,4.89440318152093,-1.09595378477709,0.298267808260997,0.504468929178415,-7.09352287857105,"Cel.3730","F36D3.1"
"5157","176876_at",0.937939635301915,8.1954094180216,11.7613417589026,2.89793222896149e-07,1.38616737167555e-05,7.1486150174714,"Cel.22478","CC8.2"
"5182","176901_at",0.232345654988594,7.09881692421884,2.22905442817145,0.0493878229489144,0.135065815812787,-5.4983451965976,"Cel.9283","bre-4"
"5198","176917_at",0.127901073086366,6.87806473678594,1.68700115649319,0.121859287302165,0.269271059206123,-6.34050427397466,"Cel.7207","C53D5.1"
"5214","176933_at",0.0294664068414292,6.35793292006189,0.203237364488744,0.84294151037014,0.918712446270264,-7.69303534290689,"Cel.25363","Y67D8C.7"
"5244","176963_at",0.589639365014166,6.8747478612855,6.43750526496236,6.78126109106112e-05,0.000892530728244665,1.32811309850491,"Cel.12005","rig-4"
"5306","177025_at",0.583086843708013,7.46657619057852,5.80492970944676,0.000158254181824161,0.00164977004707964,0.425636220094837,"Cel.16429","mbtr-1"
"5400","177119_at",-0.0868346222148988,4.8532919935219,-0.793214486656945,0.44568864326177,0.651696862521653,-7.38111784915108,"Cel.32994","Y45G5AM.4"
"5467","177186_s_at",-0.542036106441044,6.87006120676632,-4.97537720868117,0.000522947900989541,0.00388816834041681,-0.841675703801543,"Cel.19573","let-805"
"5488","177207_at",0.167791780711391,5.23501109178692,1.8038860995407,0.100779535286591,0.233023708314678,-6.16844296492475,"Cel.28413","Y71H2AL.2"
"5508","177227_at",-0.0920431806900384,6.23368774742569,-1.06180374077776,0.312786537110611,0.520352603097616,-7.1297560426706,"Cel.10258","M88.3"
"5545","177264_at",0.393010325356883,8.62663920928699,4.71530355473284,0.000776209910632517,0.00519271118511552,-1.2584005855141,"Cel.14714","M110.3"
"5555","177274_s_at",0.281826871259277,8.08705284381653,3.22024359109909,0.00893290473118569,0.0345718387860205,-3.79760642205677,"Cel.14576","pro-1"
"5607","177326_at",0.0450402048308067,4.82762604052607,0.574461517008402,0.57808804141589,0.753612937369149,-7.53767993291595,"Cel.28097","Y37E11AL.9"
"5616","177335_at",-0.900138577077271,7.7724696243426,-10.0189158239536,1.32133388974922e-06,4.41583150008509e-05,5.53416408559441,"Cel.2063","VC5.2"
"5678","177397_at",0.0510539442331162,4.82664300452722,0.636888943430499,0.538209679584919,0.724821071464809,-7.49769087685868,"Cel.2223","srg-32"
"5703","177422_s_at",0.425428912149663,9.02000947620417,5.05034927722936,0.000467513697196679,0.00358924241570236,-0.723232670405343,"Cel.17314","F46B6.5"
"5711","177430_s_at",-0.155182243116483,4.02058162371188,-1.86939161342618,0.0904793382316206,0.214692713947605,-6.06941021186263,"Cel.16802","T06G6.3"
"5728","177447_s_at",-0.486016807908884,8.50159617556682,-3.46783818362968,0.00585802875696914,0.0247452597997367,-3.36553690696685,"Cel.18799","F32H2.7"
"5738","177457_at",0.09968692462133,5.22655721600078,0.842505193142892,0.418796970213316,0.626879355016625,-7.33966674825008,"Cel.11437","C07B5.3"
"5747","177466_at",-0.0200051287005394,5.04770613127535,-0.243358943149897,0.812545529059169,0.902634814441355,-7.68326642270774,"Cel.27939","W04G3.7"
"5755","177474_at",0.0712214231333368,6.04394055991893,0.640851145330675,0.535733115198115,0.722819591589085,-7.49502391239698,"Cel.15405","sre-37"
"5797","177516_at",-0.0438408294036412,5.31614166197345,-0.453106604677833,0.659945764324963,0.812984477722547,-7.60425413720297,"Cel.7651","T21C9.9"
"5849","177568_at",0.610682340659805,6.75963478693985,5.62746804036153,0.000202700826097128,0.00196997688593106,0.162566157502578,"Cel.5738","F33H1.4"
"5883","177602_s_at",0.711235645584086,9.20287624797799,8.54109660429168,5.74493999076622e-06,0.000139762653001167,3.96487786326053,"Cel.6419","M01F1.4"
"5928","177647_s_at",0.0495435728461064,4.36552897568592,0.671908219240267,0.516552102797995,0.708474255928992,-7.47359271662153,"Cel.2435","T06E4.8"
"5941","177660_at",1.48619084740119,7.80760020770143,10.3725826078194,9.54534509845924e-07,3.44989509349266e-05,5.88079758619364,"Cel.6028","ZK596.1"
"5973","177692_at",0.447559653210856,8.92975500726578,4.88153495230565,0.000602370885933096,0.00429835525304361,-0.991002421346445,"Cel.27465","R11A8.1"
"5975","177694_at",0.504366691863234,6.56346580395125,4.93302424143236,0.000557319461956676,0.0040695507086301,-0.908923075261902,"Cel.34114","E01G4.5"
"6012","177731_at",0.248291046761843,6.88661919254396,3.08424905533054,0.0112841566284235,0.0417299842625173,-4.03523696133611,"Cel.880","F54F7.6"
"6049","177768_s_at",0.299884170309735,10.3172032880541,3.56308225152733,0.0049875965845139,0.0218521248498503,-3.19991707103786,"Cel.22783","F31C3.4"
"6103","177822_s_at",0.305137270449928,7.41637091662968,2.48619761356147,0.0317454942869479,0.0952954502112506,-5.06884946659399,"Cel.7246","rsd-6"
"6115","177834_s_at",0.361550539278282,9.79597245836745,3.30129406475429,0.0077762801984343,0.0308989005074774,-3.65600899974865,"Cel.22803","patr-1"
"6127","177846_at",-0.122565979922697,4.52038605637802,-1.55924829185952,0.149360820212759,0.311857563428727,-6.5209979528034,"Cel.15557","E04D5.4"
"6138","177857_s_at",0.425684179833617,9.41005065358088,5.19987256767074,0.000374786369074777,0.00306120635390499,-0.489307163855557,"Cel.4946","T01B7.5"
"6201","177920_at",2.99748270854736,10.5038963818997,27.542001651723,6.39233956922839e-11,2.95156495415903e-08,15.7541821426082,"Cel.4303","D1086.3"
"6218","177937_s_at",0.35095246766698,8.79753268564146,3.93021477756255,0.00270731740784758,0.0135186617419006,-2.56701786113475,"Cel.7194","cids-2"
"6237","177956_at",0.00468359550609243,5.40971559686993,0.0479964871334171,0.962644637912054,0.980764395585186,-7.71435824635739,"Cel.18955","srd-53"
"6310","178029_at",0.0294145929567362,6.72480706757103,0.328261720727781,0.749344554965806,0.868904519076468,-7.65689232603344,"Cel.24238","ceh-58"
"6311","178030_at",-0.225272213587865,5.08161871325461,-2.19547918411681,0.0522993866713341,0.141370803278248,-5.5533177362262,"Cel.4184","fbxa-18"
"6316","178035_at",0.0449390664633036,8.01975120157314,0.359236162967919,0.726734341375435,0.855686999268612,-7.64535914653616,"Cel.7179","glb-11"
"6345","178064_at",0.522627633664349,8.54371252608963,6.81436816800047,4.1959753442043e-05,0.000630790313372905,1.8402658285256,"Cel.8044","T23D8.3"
"6355","178074_at",-0.142103626106008,6.13427904248553,-1.55444530604398,0.150494089698225,0.313413915631659,-6.52761703380971,"Cel.10261","M04D8.7"
"6372","178091_at",-0.0446296380804041,4.84484794355474,-0.509804842499172,0.621022714400388,0.78446981817368,-7.57500941339014,"Cel.3509","fbxa-188"
"6384","178103_at",0.225968099127562,5.33602228354762,1.88054986640863,0.088824875824638,0.212056855073592,-6.05236688124588,"Cel.27507","R160.4"
"6403","178122_at",0.32685914457928,6.23833574124754,2.82386341948307,0.0176944114431319,0.0596359390586711,-4.48884399760889,"Cel.4090","F14H3.5"
"6422","178141_s_at",-0.0861610636553891,6.35356742581767,-1.07504066270967,0.307096328172382,0.513957084360027,-7.11581997595473,"Cel.6460","F21H7.2"
"6443","178162_at",0.046731869638764,4.52706878198622,0.436374741391596,0.671645116761138,0.82042818090491,-7.6122528737173,"Cel.2138","fbxb-2"
"6459","178178_s_at",-0.405358725121723,7.75310786490475,-5.40771965520622,0.000277094419202003,0.00246142961697893,-0.169265860200681,"Cel.3730","F36D3.1"
"6465","178184_at",0.0540661172620913,4.03208120942814,0.729389453539192,0.482155382034451,0.68303584738147,-7.4314923490046,"Cel.27301","srh-261"
"6501","178220_at",-0.0768518971165255,4.5886875256249,-0.95191485469962,0.36312364938052,0.573319788362475,-7.24000032397815,"Cel.12209","dct-15"
"6508","178227_at",-0.0955183084883338,4.46394391602525,-1.11065176116479,0.292180726690163,0.497481498934594,-7.07764953651579,"Cel.23581","C02F4.5"
"6510","178229_at",0.084530480239053,5.1293769530161,0.932270830323929,0.372710028459452,0.582560579889127,-7.25865458410106,"Cel.15527","F01D5.7"
"6546","178265_at",-0.06472061005101,4.19938259626042,-0.578721272931667,0.575316552345184,0.75154541162976,-7.53507357915821,"Cel.23068","D2045.9"
"6596","178315_at",-0.471647766471392,4.54146822526567,-6.10492760503304,0.000105173427235983,0.00122404773210603,0.86044274579996,"Cel.12651","K08C7.7"
"6663","178382_s_at",0.825684540929089,8.51044167818522,7.85814597777712,1.21343207723832e-05,0.000250720554771845,3.16569759150214,"Cel.860","aakb-1"
"6668","178387_at",0.0111607944738763,5.78705979087275,0.109277558257259,0.915099611195703,0.956322124431409,-7.70908145849914,"Cel.5917","C35C5.6"
"6693","178412_at",-0.2126482692649,7.4259384462579,-2.44348167738241,0.0341744257465377,0.101111073952585,-5.1411051658038,"Cel.6161","R02D5.3"
"6714","178433_at",0.0106797861744541,6.32256489057546,0.0872636962589924,0.932149125872238,0.964902501389,-7.71144968435699,"Cel.16004","C01G6.9"
"6751","178470_s_at",-0.24019866236839,6.37572401761961,-2.19051400567713,0.0527437254855585,0.142333825037066,-5.56142213243561,"Cel.30339","T27E9.6"
"6775","178494_at",-0.203453092287453,7.72578790508136,-2.6255826819922,0.0249450954714945,0.0785610780961252,-4.83108917564667,"Cel.13461","C27D8.3"
"6804","178523_at",-0.357028154274261,6.86251595998582,-2.37023892151675,0.0387701299592575,0.111457965734206,-5.26422175797561,"Cel.35636","M02B1.4"
"6831","178550_at",0.0279415417805184,3.73851454755772,0.367507189543577,0.720741849801835,0.851974104063036,-7.64210797491505,"Cel.24838","C33G3.5"
"6851","178570_s_at",-0.0542128257527832,8.35915352310225,-0.663616609044799,0.521632671731072,0.712634454315288,-7.47940550457521,"Cel.16662","T28F4.1"
"6905","178624_at",0.47459355115698,8.59805254202823,5.52830252267707,0.000233216424510889,0.0021714080677197,0.0136537864841806,"Cel.4341","C56A3.8"
"6910","178629_at",-0.683433856567156,8.41971078525333,-9.05807571795087,3.36181929511416e-06,9.1200433515537e-05,4.53739981560756,"Cel.11578","ZK822.4"
"7138","178857_at",-0.00723337102956467,5.47820872670179,-0.0732914207882366,0.942989740069434,0.970705804134444,-7.71267798388193,"Cel.12395","T05A1.5"
"7181","178900_s_at",0.119938074604894,8.14514566865378,1.51051845332281,0.161212837559324,0.32978665911209,-6.58756221583074,"Cel.3571","F45D3.4"
"7213","178932_at",0.651587713268308,9.36540881815196,5.65293743851179,0.00019557344664134,0.00193140516379761,0.20059132467577,"Cel.29727","C17E4.3"
"7276","178995_at",-0.386234507183611,5.47591400343854,-4.43464300190358,0.00120157580502993,0.00728252145427329,-1.71795234786679,"Cel.4655","ceh-79"
"7297","179016_at",0.0920009834140254,4.44261943141366,1.12337988401165,0.286987486970151,0.49171464541459,-7.06376975987018,"Cel.12395","T05A1.5"
"7340","179059_at",-0.0715492326795575,5.42338857734446,-0.718258993242518,0.488702195034375,0.687702896047564,-7.43988880367146,"Cel.29426","ZC518.4"
"7386","179105_at",0.104508871490852,4.24606494925408,1.08241502717204,0.303960699411944,0.510701828619875,-7.10799648697351,"Cel.19219","C17H1.5"
"7398","179117_at",-0.159047427313999,8.19494962415536,-1.47253747903266,0.171009794768399,0.343975215321004,-6.63851199924174,"Cel.18813","F32B4.2"
"7408","179127_s_at",-0.335676059735452,5.87905384844053,-4.27892809112121,0.00153847107621782,0.00883225275296323,-1.97707259003798,"Cel.7703","C17G1.5"
"7425","179144_at",0.0280623354563856,5.21310246591443,0.243583106120247,0.812376563234147,0.90253547657827,-7.68320696440777,"Cel.12286","T25B9.3"
"7467","179186_at",0.0143866666144357,5.56209101578218,0.138225468408564,0.892749530344518,0.945310905791394,-7.70516199693528,"Cel.18424","M04C7.3"
"7472","179191_at",-0.021443538281527,3.90447755010921,-0.249269033010003,0.808094110639226,0.900035005009522,-7.68168070766113,"Cel.27301","srh-261"
"7473","179192_s_at",0.0494419560378421,3.88030905922884,0.623263002542717,0.546776850473644,0.731273636713157,-7.50674576936818,"Cel.27301","srh-261"
"7487","179206_at",0.573213169685299,7.25500353730086,6.51082829432863,6.16786243062549e-05,0.000835616092771867,1.42922210898956,"Cel.3337","F58B4.3"
"7496","179215_at",-0.145893371137733,5.49185316050377,-1.56325065649426,0.148422189699899,0.310671317360647,-6.51547264010074,"Cel.27229","K06G5.3"
"7511","179230_at",-0.245360990961251,5.89615265995726,-1.98432933578891,0.0747299314685827,0.186280132456333,-5.89158295394293,"Cel.36700","C47E8.3"
"7533","179252_at",0.0204669306240994,5.62732997184517,0.21992100710145,0.830266070877828,0.912179184697444,-7.6891843086846,"Cel.7637","ham-1"
